avg_frame_rate,bit_rate,bits_per_raw_sample,chroma_location,codec_long_name,codec_name,codec_tag,codec_tag_string,codec_time_base,codec_type,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,disposition,duration,duration_ts,has_b_frames,height,index,is_avc,level,nal_length_size,nb_frames,pix_fmt,profile,r_frame_rate,refs,sample_aspect_ratio,start_pts,start_time,tags,time_base,width,class
30/1,875904,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",10.933333,167936,2,720,0,true,31,4,328,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
30/1,734312,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",14.700000,225792,2,720,0,true,31,4,441,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
25/1,258054,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,864,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.240000,284672,2,480,0,true,30,4,556,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,854,original
25/1,331852,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,864,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",15.680000,200704,2,480,0,true,30,4,392,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,854,original
30/1,834040,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.400000,190464,2,720,0,true,31,4,372,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
25/1,341589,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,720,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.920000,293376,2,480,0,true,30,4,573,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,720,original
30/1,628910,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,720,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",19.133333,293888,2,480,0,true,30,4,574,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,720,original
30/1,904336,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.500000,345600,2,720,0,true,31,4,675,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
30/1,621441,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",17.600000,270336,2,720,0,true,31,4,528,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
25/1,855135,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,864,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.480000,159744,2,480,0,true,30,4,312,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,854,original
25/1,442420,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",26.040000,333312,2,480,0,true,30,4,651,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,656,original
25/1,852445,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",30.280000,387584,2,720,0,true,31,4,757,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,original
25/1,266413,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",24.880000,318464,2,480,0,true,30,4,622,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,original
25/1,471019,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",23.520000,301056,2,480,0,true,30,4,588,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,original
30/1,428421,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,720,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",42.466667,652288,2,480,0,true,30,4,1274,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,720,original
30/1,479693,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,864,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",9.733333,149504,2,480,0,true,31,4,292,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,854,original
30/1,350064,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",11.033333,169472,2,480,0,true,30,4,331,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,640,original
25/1,1156989,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",15.480000,198144,2,720,0,true,31,4,387,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,original
25/1,1615588,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,1088,1920,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.280000,285184,2,1080,0,true,40,4,557,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1920,original
25/1,405653,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",13.360000,171008,2,480,0,true,30,4,334,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,original
30/1,873343,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",16.533333,253952,2,720,0,true,31,4,496,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
25/1,570054,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",15.960000,204288,2,480,0,true,30,4,399,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,656,original
30/1,946468,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",16.533333,253952,2,720,0,true,31,4,496,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
30/1,575024,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,864,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",21.066667,323584,2,480,0,true,31,4,632,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,854,original
25/1,864765,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.560000,288768,2,720,0,true,31,4,564,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,original
25/1,1368123,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,1088,1920,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",13.840000,177152,2,1080,0,true,40,4,346,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1920,original
25/1,586516,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,800,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.880000,292864,2,480,0,true,30,4,572,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,800,original
30/1,699196,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",16.700000,256512,2,720,0,true,31,4,501,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
25/1,621056,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",17.080000,218624,2,720,0,true,31,4,427,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1280,original
30/1,896602,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",15.666667,240640,2,720,0,true,31,4,470,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
24/1,757179,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/48,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.750000,279552,2,720,0,true,31,4,546,yuv444p,High 4:4:4 Predictive,24/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12288,1280,original
25/1,572887,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",30.520000,390656,2,480,0,true,30,4,763,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,656,original
30/1,1489347,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",16.600000,254976,2,720,0,true,31,4,498,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
25/1,503954,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",17.760000,227328,2,480,0,true,30,4,444,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,original
25/1,306937,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.080000,154624,2,480,0,true,30,4,302,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,640,original
25/1,215990,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,608,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",27.080000,346624,2,480,0,true,30,4,677,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,600,original
25/1,354710,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,608,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",15.880000,203264,2,480,0,true,30,4,397,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,600,original
30/1,1065688,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",10.000000,153600,2,720,0,true,31,4,300,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
30/1,329484,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,864,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",15.166667,232960,2,480,0,true,31,4,455,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,854,original
25/1,2027752,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,1088,1920,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",22.080000,282624,2,1080,0,true,40,4,552,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,1920,original
25/1,577998,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,720,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",18.600000,238080,2,480,0,true,30,4,465,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,720,original
30/1,1226402,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",10.200000,156672,2,720,0,true,31,4,306,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
30/1,595374,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",48.833333,750080,2,480,0,true,30,4,1465,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,654,original
30/1,445768,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.900000,198144,2,480,0,true,30,4,387,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,640,original
25/1,492390,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/50,video,480,656,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",12.440000,159232,2,480,0,true,30,4,311,yuv444p,High 4:4:4 Predictive,25/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/12800,656,original
30/1,637319,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,480,640,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",16.333333,250880,2,480,0,true,30,4,490,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,640,original
30/1,1066639,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",10.766667,165376,2,720,0,true,31,4,323,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
30/1,660580,8,left,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,h264,0x31637661,avc1,1/60,video,720,1280,,,,,,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",10.733333,164864,2,720,0,true,31,4,322,yuv444p,High 4:4:4 Predictive,30/1,1,,0,0.000000,"{'language': 'und', 'handler_name': 'VideoHandler'}",1/15360,1280,original
